x,y,anomaly,image,recon_error
50.478096,-3.9509075,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1212.png,0.0007423951
50.634598,1.8448591,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1213.png,0.0007285717
50.317368,-3.3605227,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1214.png,0.00068763405
50.33432,-5.1003137,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1215.png,0.0006628672
50.446938,6.400048,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1216.png,0.00065006723
50.88443,-1.8266361,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1217.png,0.0006765306
15.0893955,2.4676812,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1218.png,0.00052915124
14.235021,5.04674,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1219.png,0.00059010624
33.202034,24.844122,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1220.png,0.00081563415
17.437845,-29.210035,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1221.png,0.00048056274
50.530304,6.266878,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1222.png,0.00064607087
50.36832,8.446952,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1223.png,0.00085944764
21.188292,-11.41015,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1224.png,0.00043699707
20.739891,-9.554026,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1225.png,0.00047250986
16.106224,-33.48221,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1226.png,0.0004472619
-36.88045,-36.22069,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1227.png,0.00034919745
52.179176,-0.14090514,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1228.png,0.0006288423
14.262813,20.365322,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1229.png,0.00050125393
52.4199,-15.82379,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1230.png,0.0007233499
51.57562,-11.689497,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1231.png,0.0006527376
51.07695,-9.2195635,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1232.png,0.00068321475
53.284546,-20.326283,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1233.png,0.0006615159
27.989359,25.495255,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1234.png,0.0005653982
50.613487,5.6407495,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1235.png,0.0006668906
44.21219,22.226639,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1236.png,0.0006176246
-38.559635,-31.941801,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1237.png,0.00041017783
20.270462,-21.588234,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1238.png,0.00050675764
50.798325,6.0749073,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1239.png,0.00071754766
-4.2967963,-52.068867,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1240.png,0.00039366152
5.9514737,-45.541443,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1241.png,0.00041970398
44.312664,22.117796,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1242.png,0.0006711772
33.654964,23.930422,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1243.png,0.00061589904
46.88521,20.050097,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1244.png,0.000611674
45.35474,21.443068,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1245.png,0.0005879926
18.30348,-5.0863166,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1246.png,0.0005027824
15.297965,-34.017063,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1247.png,0.0004121437
14.964189,-33.27397,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1248.png,0.0004352499
49.944534,10.539119,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1249.png,0.0006872727
-4.710965,-52.1878,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1250.png,0.0004453273
-8.992732,-52.21991,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1251.png,0.00045400165
-3.503546,-51.798485,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1252.png,0.0005119423
-6.5595737,-52.896217,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1253.png,0.00053449796
-36.498917,-37.284653,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1254.png,0.00051223434
19.733408,-24.871458,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1255.png,0.000692425
16.434032,-33.014874,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1256.png,0.0005273634
20.108421,-23.010773,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1257.png,0.00055735436
20.489338,-17.053343,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1258.png,0.00055972656
20.56695,-14.62942,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1259.png,0.0005805277
17.267014,25.032217,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1260.png,0.0007175672
14.161577,21.436274,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1261.png,0.0006985394
11.8334,16.334349,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1262.png,0.00064619543
13.61532,5.3722463,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1263.png,0.00061562314
15.897797,-34.591156,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1264.png,0.0004725234
2.2228067,-46.895878,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1265.png,0.00083996955
-8.288878,-52.74971,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1266.png,0.00042049823
-1.9577751,-50.864716,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1267.png,0.00052595185
20.121613,-24.035706,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1268.png,0.00059085275
20.41829,-23.11428,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1269.png,0.00057363464
21.165087,-14.319547,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1270.png,0.0005422556
21.07331,-13.97544,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1271.png,0.0005353385
20.394175,-23.041578,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1272.png,0.00052863493
6.373275,-45.22122,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1273.png,0.0004494171
-5.5919685,-51.915707,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1274.png,0.00042076947
19.53289,-24.77678,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1275.png,0.0010925601
16.112654,-34.44755,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1276.png,0.0004895596
20.472988,-15.637128,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1277.png,0.0005428078
19.070877,-5.197007,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1278.png,0.0005722762
13.814489,5.7497196,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1279.png,0.00055673963
14.246235,19.175283,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1280.png,0.0005960902
13.806156,10.278372,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1281.png,0.0005555047
15.847042,1.6353928,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1282.png,0.0005346766
19.62165,-25.405178,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1283.png,0.0005012692
5.369867,-45.614754,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1284.png,0.00048606895
2.1277852,-47.080975,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1285.png,0.0009769727
-8.041074,-52.7441,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1286.png,0.0004262801
18.842741,-27.131218,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1287.png,0.0005266201
21.316504,-14.431092,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1288.png,0.00061591546
20.601152,-9.063025,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1289.png,0.0005936589
20.67185,-9.201529,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1290.png,0.0005191715
19.17133,-5.1253843,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1291.png,0.00054995675
21.151314,-12.733139,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1292.png,0.0005250807
3.2972822,-46.606495,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1293.png,0.00046692727
0.93492615,-48.13955,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1294.png,0.00046284733
-3.2318442,-50.899662,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1295.png,0.0008199531
-36.018513,-37.65628,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1296.png,0.0004070641
5.4980874,-45.60993,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1297.png,0.00046734526
5.81716,-45.38058,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1298.png,0.0004809932
15.76345,-33.209885,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1299.png,0.00059323566
19.382757,-25.981699,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1300.png,0.0005639601
16.822987,-31.274113,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1301.png,0.0004994915
4.7476196,-45.94332,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1302.png,0.0004589189
-36.284367,-36.83492,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1303.png,0.00045832465
-7.169183,-52.32087,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1304.png,0.00043330743
-35.854225,-36.421417,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1305.png,0.0004984687
-40.599716,-28.224216,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1306.png,0.00043201007
-9.284698,-52.42425,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1307.png,0.00041966612
-35.81531,-37.13552,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1308.png,0.0004105213
-35.577778,-37.633476,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1309.png,0.0004841775
-6.0111194,-52.221478,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1310.png,0.00045438073
-35.789078,-36.923897,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1311.png,0.00048454234
-38.479736,-31.928972,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1312.png,0.00040533236
-39.987118,-29.625362,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1313.png,0.00039038548
-38.59503,-31.288963,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1314.png,0.000434422
49.53568,-1.0319891,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1315.png,0.0006478012
49.46952,0.37303665,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1316.png,0.00076195697
49.908733,-6.9153314,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1317.png,0.0006864414
49.93966,-7.5194597,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1318.png,0.00068023056
50.088585,-9.620473,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1319.png,0.00071062753
50.01543,-9.3685465,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1320.png,0.0007165037
49.816174,-8.789023,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1321.png,0.0007331011
49.395084,-2.8947682,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1322.png,0.0006979956
49.30497,-1.3347468,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1323.png,0.00068106625
49.465744,0.8023379,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1324.png,0.00066075247
51.029667,-9.996345,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1325.png,0.00088235113
49.75482,6.248065,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1326.png,0.00069111114
50.728756,-11.274903,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1327.png,0.00075905543
50.56001,-10.472275,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1328.png,0.0007653313
51.561447,-14.635711,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1329.png,0.00082217983
51.743736,-16.118853,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1330.png,0.0008285499
51.5534,-15.180495,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1331.png,0.0007960365
50.37895,-11.031809,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1332.png,0.00079319533
49.6948,-2.4559245,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1333.png,0.00073992065
50.998077,-11.1114435,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1334.png,0.00081625785
49.81481,-0.7738891,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1335.png,0.00070794555
49.45097,9.413044,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1336.png,0.0007236079
49.961697,-6.3240848,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1337.png,0.0007120354
50.65251,-11.61889,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1338.png,0.00070653914
51.91488,-15.883166,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1339.png,0.000716962
52.487736,-18.25799,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1340.png,0.0007469208
52.437828,-18.043768,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1341.png,0.0007886406
50.327126,-8.671422,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1342.png,0.00067779707
49.72341,-3.2755432,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1343.png,0.0006595309
49.84825,2.8954923,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1344.png,0.00063764525
50.26571,-7.1786346,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1345.png,0.0006796773
49.870075,1.5638142,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1346.png,0.0007748631
52.091557,-16.908087,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1347.png,0.00069807295
51.361237,-13.675979,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1348.png,0.0006707244
53.06833,-20.866787,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1349.png,0.0007133238
53.05694,-20.826733,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1350.png,0.00073538057
53.133537,-21.27336,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1351.png,0.000749557
51.80911,-15.173237,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1352.png,0.0007442721
50.28718,-8.3557,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1353.png,0.0007049552
49.77306,-4.3317246,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1354.png,0.0007215759
50.35397,-10.174463,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1355.png,0.00069564866
49.334545,7.089619,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1356.png,0.0006961241
49.90389,-7.7804403,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1357.png,0.0007270671
50.098866,-10.026227,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1358.png,0.0007161574
51.896973,-16.256987,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1359.png,0.000762349
50.834873,-12.38707,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1360.png,0.00075587234
50.220676,-10.542115,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1361.png,0.00072898896
49.835827,-5.357202,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1362.png,0.00070778205
49.8685,-8.020805,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1363.png,0.0006657911
49.60758,-2.9596596,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1364.png,0.00065510004
49.553307,-0.38611093,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1365.png,0.00063055486
48.849148,9.715274,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1366.png,0.0007554919
49.36009,-2.256995,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1367.png,0.00071684347
49.371685,-0.28719875,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1368.png,0.00072672864
49.26716,-1.1207738,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1369.png,0.0007141414
49.130074,-2.6246734,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1370.png,0.00074882933
49.29902,4.7535586,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1371.png,0.00070864323
48.92022,6.393131,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1372.png,0.0006957904
49.314922,3.9411328,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1373.png,0.00067310786
48.978943,6.9102736,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1374.png,0.0006304367
-24.450808,-27.593382,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1375.png,0.0010253167
-37.19617,-15.073094,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1376.png,0.0010216929
2.8889508,-22.527555,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1377.png,0.0010748626
-0.056224827,-25.528297,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1378.png,0.0011687177
4.415679,19.544325,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1379.png,0.0013849591
3.1019964,-22.317648,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1380.png,0.0011425402
-14.321451,-35.22793,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1381.png,0.001095649
7.626808,-16.232862,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1382.png,0.001146268
-3.4842968,-37.76738,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1383.png,0.0010647636
-12.59959,-36.674767,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1384.png,0.0009754464
-3.0764053,-37.876488,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1385.png,0.0010717111
-28.550467,-24.8331,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1386.png,0.0007750962
11.979162,30.599913,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1387.png,0.00078272354
3.1786804,4.6646523,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1388.png,0.00064656
3.3067355,3.835389,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1389.png,0.000644885
4.5675282,17.555616,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1390.png,0.0005766157
4.495224,17.807793,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1391.png,0.0005670277
3.5162542,3.1940386,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1392.png,0.0006149464
-28.612663,-25.81635,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1393.png,0.0005858026
-44.135036,-5.4843435,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1394.png,0.0006400838
-24.407364,-27.724665,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1395.png,0.0010376795
-1.1115766,-26.014706,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1396.png,0.0008428834
-14.1395035,-35.724735,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1397.png,0.0005448741
-0.4020019,-24.809294,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1398.png,0.000594605
8.698241,-9.926545,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1399.png,0.00054199394
3.55816,3.574783,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1400.png,0.0005051372
12.136355,30.552462,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1401.png,0.00051263155
-28.773706,-27.31348,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1402.png,0.0004836984
8.725317,-10.125692,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1403.png,0.0007029913
-0.59110314,-24.922928,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1404.png,0.00076066394
3.3393135,3.5599844,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1405.png,0.0012863069
-30.99645,-19.318521,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1406.png,0.0006657611
-3.3830428,-38.00992,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1407.png,0.00057162787
7.8470144,-16.523108,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1408.png,0.0006234623
3.9818327,2.1640284,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1409.png,0.00059554557
32.57623,32.74713,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1410.png,0.0005869307
57.15081,-7.9003367,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1411.png,0.00075963564
8.073212,-8.143918,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1412.png,0.0005127607
-0.57867527,-25.127205,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1413.png,0.0005666354
-14.478481,-35.747395,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1414.png,0.0006444393
-36.168713,-14.45153,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1415.png,0.0010150564
-47.856743,1.5383698,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1416.png,0.0007933156
-31.16457,-18.881807,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1417.png,0.00062705117
-30.974249,-19.136887,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1418.png,0.0006100283
-31.140516,-18.952627,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1419.png,0.00054425676
-15.725203,-35.470932,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1420.png,0.00053089584
-14.764765,-35.701336,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1421.png,0.00057362986
-31.637257,-18.704374,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1422.png,0.0006472086
-31.47493,-18.847324,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1423.png,0.0006667302
-52.357605,7.1344895,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1424.png,0.00067093875
-27.924896,-27.622063,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1425.png,0.00090716034
-27.944489,-28.01903,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1426.png,0.0009562006
-12.597395,-36.845585,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1427.png,0.00072007685
0.46772316,-25.868141,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1428.png,0.0008439387
-2.597934,-38.806362,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1429.png,0.0009357947
-2.7893493,-39.092003,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1430.png,0.0010312698
-42.054115,-15.086169,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1431.png,0.0009675601
-3.0484495,-39.141712,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1432.png,0.0010761275
-47.41404,-5.168993,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1433.png,0.0008599996
-29.583717,-25.42805,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1434.png,0.0009338158
-36.51687,-14.792668,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1435.png,0.0010259285
-47.510685,-3.5703325,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1436.png,0.0011323027
-52.15783,6.6122947,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1437.png,0.00089136814
-51.79716,6.0797634,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1438.png,0.0010932965
-17.416569,-34.061817,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1439.png,0.0012815695
-17.133238,-34.162674,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1440.png,0.0012992453
-36.671066,-14.880295,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1441.png,0.0011796365
-28.574093,-24.051258,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1442.png,0.0011256702
-44.44703,-6.361497,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1443.png,0.0011341812
-44.258278,-7.04173,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1444.png,0.0011386916
0.3325761,-25.482178,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1445.png,0.00083009986
-2.5386415,-38.500427,0,/Users/azizahalq/Desktop/solar_flask_app/solar_dataset/images/cell1446.png,0.00066639454
